Date,Open,High,Low,Close,Adj Close,Volume
2015-02-02,103.489998,104.330002,102.250000,104.260002,95.215790,4083200
2015-02-03,104.900002,105.870003,104.709999,105.860001,96.677002,3322000
2015-02-04,105.440002,106.139999,105.239998,105.489998,96.339081,3141700
2015-02-05,105.940002,106.720001,105.839996,106.650002,97.398468,3163500
2015-02-06,106.879997,107.180000,106.019997,106.330002,97.106239,2844500
2015-02-09,105.989998,106.349998,105.589996,105.800003,96.622208,1773800
2015-02-10,106.500000,107.040001,105.839996,106.879997,97.608513,1866300
2015-02-11,106.669998,107.190002,106.370003,106.930000,97.654182,2184600
2015-02-12,107.470001,107.989998,107.269997,107.959999,98.594841,4443400
2015-02-13,108.000000,108.480003,107.919998,108.470001,99.060593,3147700
2015-02-17,108.370003,108.760002,108.129997,108.639999,99.215858,4147000
2015-02-18,108.419998,108.750000,108.269997,108.699997,99.270645,2542600
2015-02-19,108.389999,108.879997,108.260002,108.669998,99.243248,2349000
2015-02-20,108.470001,109.320000,108.010002,109.279999,99.800346,2402600
2015-02-23,109.169998,109.269997,108.860001,109.269997,99.791199,3034000
2015-02-24,109.279999,109.629997,109.040001,109.519997,100.019524,2856500
2015-02-25,109.489998,109.779999,109.260002,109.480003,99.982979,2652100
2015-02-26,109.449997,109.529999,109.019997,109.410004,99.919037,1742000
2015-02-27,109.349998,109.480003,108.970001,109.019997,99.562874,1825400
2015-03-02,109.110001,109.720001,109.019997,109.690002,100.174767,2681100
2015-03-03,109.470001,109.610001,108.739998,109.239998,99.763809,2615700
2015-03-04,108.900002,108.959999,108.199997,108.800003,99.361977,1949900
2015-03-05,109.029999,109.099998,108.629997,108.970001,99.517220,1752500
2015-03-06,108.470001,108.660004,107.239998,107.459999,98.138214,2799000
2015-03-09,107.599998,108.050003,107.519997,107.860001,98.503510,1827900
2015-03-10,107.000000,107.099998,106.209999,106.220001,97.005775,3543800
2015-03-11,106.430000,106.489998,105.980003,106.139999,96.932716,3071300
2015-03-12,106.470001,107.510002,106.419998,107.470001,98.147346,3907600
2015-03-13,107.370003,107.400002,106.169998,106.870003,97.599388,2073000
2015-03-16,107.360001,108.230003,107.260002,108.209999,98.823128,2706600
2015-03-17,107.800003,108.190002,107.470001,108.000000,98.631371,1754000
2015-03-18,107.680000,109.629997,107.349998,109.239998,99.763809,3662900
2015-03-19,109.029999,109.199997,108.570000,108.849998,99.407646,3901300
2015-03-20,109.489998,110.019997,109.370003,109.760002,100.238701,1741100
2015-03-23,109.720001,110.089996,109.570000,109.570000,100.065170,2084200
2015-03-24,109.540001,109.739998,108.940002,108.989998,99.535492,3398600
2015-03-25,108.639999,108.750000,106.790001,106.790001,97.983047,2817000
2015-03-26,106.389999,107.120003,105.980003,106.580002,97.790344,3164500
2015-03-27,106.599998,106.970001,106.419998,106.870003,98.056419,3298000
2015-03-30,107.589996,108.389999,107.519997,108.230003,99.304260,1885800
2015-03-31,107.730003,108.669998,107.000000,107.250000,98.405098,2077100
2015-04-01,107.339996,107.410004,106.389999,107.050003,98.221596,11026400
2015-04-02,107.029999,107.699997,106.849998,107.389999,98.533539,2041200
2015-04-06,107.269997,108.410004,106.790001,108.129997,99.212517,2186600
2015-04-07,108.129997,108.540001,107.769997,107.769997,98.882179,1983900
2015-04-08,108.000000,108.430000,107.720001,108.230003,99.304260,2454300
2015-04-09,108.199997,108.709999,107.739998,108.610001,99.652939,2214200
2015-04-10,108.870003,109.150002,108.639999,109.120003,100.120872,2406100
2015-04-13,109.040001,109.430000,108.660004,108.690002,99.726326,3524800
2015-04-14,108.660004,108.980003,108.160004,108.849998,99.873138,1460800
2015-04-15,109.239998,109.690002,109.080002,109.400002,100.377785,1512400
2015-04-16,109.230003,109.629997,109.059998,109.349998,100.331894,1490200
2015-04-17,108.699997,108.800003,107.610001,108.080002,99.166634,2657000
2015-04-20,108.669998,109.180000,108.620003,108.959999,99.974060,2005000
2015-04-21,109.449997,109.519997,108.750000,108.930000,99.946556,3909900
2015-04-22,109.080002,109.500000,108.529999,109.389999,100.368599,1469300
2015-04-23,109.139999,110.080002,109.099998,109.730003,100.680580,2340700
2015-04-24,109.919998,110.000000,109.620003,109.849998,100.790665,1775100
2015-04-27,110.190002,110.279999,109.169998,109.279999,100.267693,1827800
2015-04-28,109.540001,109.650002,108.500000,109.570000,100.533760,2595000
2015-04-29,109.010002,109.459999,108.629997,109.089996,100.093353,2432000
2015-04-30,108.779999,108.919998,107.470001,107.910004,99.010658,3635900
2015-05-01,108.400002,108.980003,108.230003,108.900002,99.919006,3924700
2015-05-04,109.239998,109.660004,109.120003,109.279999,100.267693,1713300
2015-05-05,109.169998,109.360001,107.879997,107.980003,99.074890,1692700
2015-05-06,108.379997,108.540001,107.010002,107.680000,98.799629,3691700
2015-05-07,107.599998,108.370003,107.379997,108.089996,99.175804,2363500
2015-05-08,109.110001,109.589996,109.080002,109.449997,100.423653,1796400
2015-05-11,109.330002,109.589996,108.930000,108.989998,100.001595,1656900
2015-05-12,108.480003,109.010002,107.930000,108.669998,99.707977,1657500
2015-05-13,108.970001,109.300003,108.580002,108.730003,99.763039,2424500
2015-05-14,109.330002,109.849998,109.099998,109.809998,100.753952,1579200
2015-05-15,109.879997,109.989998,109.599998,109.940002,100.873245,1862700
2015-05-18,109.809998,110.500000,109.750000,110.349998,101.249428,2769100
2015-05-19,110.379997,110.559998,110.120003,110.300003,101.203575,2845000
2015-05-20,110.339996,110.680000,110.029999,110.230003,101.139320,2478400
2015-05-21,110.180000,110.660004,110.070000,110.510002,101.396240,1476400
2015-05-22,110.379997,110.550003,110.220001,110.300003,101.203575,1187900
2015-05-26,110.019997,110.019997,108.870003,109.150002,100.148392,2226700
2015-05-27,109.449997,110.279999,109.199997,110.150002,101.065933,2562200
2015-05-28,109.970001,110.080002,109.570000,110.050003,100.974167,2022400
2015-05-29,109.989998,110.019997,109.180000,109.309998,100.295174,1943200
2015-06-01,109.800003,109.959999,109.059998,109.580002,100.542938,2354900
2015-06-02,109.250000,109.930000,108.949997,109.500000,100.469513,1925300
2015-06-03,109.779999,110.220001,109.529999,109.879997,100.818192,1731100
2015-06-04,109.500000,109.800003,108.769997,109.000000,100.010765,1845800
2015-06-05,108.910004,109.199997,108.330002,108.910004,99.928200,3342700
2015-06-08,108.879997,108.959999,108.180000,108.239998,99.313446,2990700
2015-06-09,108.250000,108.480003,107.730003,108.150002,99.230865,2976500
2015-06-10,108.699997,109.660004,108.589996,109.470001,100.442009,1592600
2015-06-11,109.709999,110.010002,109.580002,109.779999,100.726425,1850500
2015-06-12,109.279999,109.500000,108.879997,109.059998,100.065804,1490900
2015-06-15,108.279999,108.760002,107.870003,108.559998,99.607040,2865500
2015-06-16,108.449997,109.250000,108.400002,109.160004,100.157555,2604800
2015-06-17,109.330002,109.690002,108.739998,109.339996,100.322708,1911700
2015-06-18,109.580002,110.760002,109.580002,110.419998,101.313652,2496300
2015-06-19,110.389999,110.419998,109.860001,109.940002,100.873245,1735900
2015-06-22,110.680000,110.900002,110.449997,110.610001,101.487976,1864800
2015-06-23,110.730003,110.849998,110.459999,110.720001,101.588905,3080400
2015-06-24,110.559998,110.709999,109.860001,109.879997,100.818192,4931200
2015-06-25,110.199997,110.239998,109.449997,109.540001,100.506241,2110800
2015-06-26,109.290001,109.389999,108.650002,109.010002,100.449104,1503900
2015-06-29,108.029999,108.500000,106.650002,106.730003,98.348160,3642700
2015-06-30,107.620003,107.650002,106.680000,107.019997,98.615364,3394000
2015-07-01,108.019997,108.110001,107.279999,107.720001,99.260406,12016300
2015-07-02,108.050003,108.199997,107.349998,107.580002,99.131401,3140000
2015-07-06,106.989998,107.790001,106.620003,107.300003,98.873390,2570800
2015-07-07,107.440002,108.000000,105.930000,107.889999,99.417061,3329600
2015-07-08,107.099998,107.279999,105.910004,106.089996,97.758415,2938900
2015-07-09,107.150002,107.690002,106.269997,106.309998,97.961128,3064800
2015-07-10,107.580002,107.839996,107.099998,107.599998,99.149818,3432400
2015-07-13,108.580002,108.889999,108.379997,108.820000,100.274025,2835300
2015-07-14,108.800003,109.500000,108.589996,109.309998,100.725517,2292500
2015-07-15,109.370003,109.559998,108.910004,109.169998,100.596535,2555700
2015-07-16,109.849998,109.949997,109.650002,109.930000,101.296852,1314000
2015-07-17,109.989998,110.000000,109.650002,109.959999,101.324486,1295400
2015-07-20,110.050003,110.209999,109.779999,109.970001,101.333694,1339000
2015-07-21,109.879997,110.040001,109.300003,109.489998,100.891403,1661000
2015-07-22,109.099998,109.500000,109.000000,109.330002,100.743965,1852400
2015-07-23,109.470001,109.529999,108.519997,108.699997,100.163429,1569500
2015-07-24,108.750000,108.830002,107.389999,107.559998,99.112984,2073500
2015-07-27,107.059998,107.459999,106.599998,106.849998,98.458733,2958400
2015-07-28,107.160004,108.230003,106.779999,108.120003,99.629005,2198600
2015-07-29,108.180000,108.980003,108.059998,108.860001,100.310883,1624200
2015-07-30,108.570000,109.040001,108.169998,108.949997,100.393806,1390400
2015-07-31,109.309998,109.339996,108.699997,108.839996,100.292458,2422700
2015-08-03,108.989998,108.989998,107.889999,108.449997,99.933075,2654600
2015-08-04,108.449997,108.750000,108.000000,108.269997,99.767220,1600000
2015-08-05,108.839996,109.339996,108.459999,108.629997,100.098938,1253600
2015-08-06,108.919998,108.919998,107.239998,107.739998,99.278824,1969500
2015-08-07,107.620003,107.699997,106.889999,107.430000,98.993202,3295100
2015-08-10,108.080002,108.849998,108.050003,108.769997,100.227951,1981300
2015-08-11,108.000000,108.230003,107.370003,107.790001,99.324890,1833100
2015-08-12,107.010002,108.029999,106.089996,107.900002,99.426285,2611300
2015-08-13,107.910004,108.239998,107.440002,107.750000,99.288055,3545400
2015-08-14,107.699997,108.230003,107.540001,108.160004,99.665863,1154500
2015-08-17,107.889999,108.860001,107.510002,108.849998,100.301666,1739100
2015-08-18,108.779999,108.889999,108.370003,108.570000,100.043648,2695000
2015-08-19,108.050003,108.449997,107.080002,107.599998,99.149818,2183200
2015-08-20,106.800003,107.000000,105.250000,105.260002,96.993607,4377900
2015-08-21,104.320000,104.739998,102.180000,102.230003,94.201553,9877600
2015-08-24,96.400002,101.269997,93.000000,98.120003,90.414330,18137000
2015-08-25,101.410004,101.720001,96.870003,96.949997,89.336189,9215900
2015-08-26,99.989998,100.580002,97.389999,100.470001,92.579773,8299100
2015-08-27,101.970001,103.050003,100.919998,102.900002,94.818939,8779300
2015-08-28,102.589996,103.320000,102.370003,102.980003,94.892662,5165600
2015-08-31,102.529999,103.010002,101.949997,102.209999,94.183128,4526300
2015-09-01,99.949997,100.830002,98.750000,99.209999,91.418709,9264700
2015-09-02,100.779999,101.080002,99.550003,101.080002,93.141869,7681000
2015-09-03,101.580002,102.440002,100.900002,101.199997,93.252441,5151300
2015-09-04,99.919998,100.410004,99.260002,99.760002,91.925545,4317800
2015-09-08,101.589996,102.320000,101.059998,102.279999,94.247620,3342000
2015-09-09,103.239998,103.400002,100.690002,100.879997,92.957565,3691200
2015-09-10,100.879997,102.070000,100.629997,101.400002,93.436745,3696000
2015-09-11,101.040001,101.879997,100.699997,101.860001,93.860603,2007900
2015-09-14,101.910004,101.910004,101.199997,101.470001,93.501251,3711100
2015-09-15,101.809998,102.970001,101.529999,102.750000,94.680733,2388300
2015-09-16,102.870003,103.730003,102.699997,103.620003,95.482391,2447500
2015-09-17,103.639999,105.019997,103.239998,103.480003,95.353401,4726600
2015-09-18,102.050003,102.889999,101.589996,101.839996,93.842178,3271800
2015-09-21,102.419998,103.019997,101.669998,102.250000,94.219971,2680300
2015-09-22,101.000000,101.239998,100.209999,100.879997,92.957565,3034000
2015-09-23,101.040001,101.279999,100.339996,100.680000,92.773254,1788900
2015-09-24,100.019997,100.529999,99.099998,100.320000,92.441551,3723400
2015-09-25,100.760002,100.870003,99.070000,99.610001,92.254471,4937800
2015-09-28,99.059998,99.129997,96.800003,96.940002,89.781639,5606400
2015-09-29,97.230003,97.839996,96.370003,96.919998,89.763100,4548600
2015-09-30,98.110001,98.790001,97.550003,98.720001,91.430191,3747800
2015-10-01,98.959999,99.120003,97.709999,98.919998,91.615425,3808800
2015-10-02,97.959999,100.370003,97.379997,100.360001,92.949097,3654500
2015-10-05,101.099998,102.360001,101.040001,102.209999,94.662476,3405800
2015-10-06,102.209999,102.459999,101.379997,101.879997,94.356842,2463100
2015-10-07,102.440002,102.879997,101.699997,102.800003,95.208916,2583900
2015-10-08,102.529999,103.879997,102.379997,103.690002,96.033203,2521000
2015-10-09,103.800003,104.059998,103.430000,103.830002,96.162857,1649500
2015-10-12,103.849998,103.949997,103.510002,103.849998,96.181374,1680100
2015-10-13,103.290001,104.169998,102.989998,103.089996,95.477486,2221000
2015-10-14,103.050003,103.440002,102.379997,102.559998,94.986618,1902900
2015-10-15,102.919998,104.120003,102.629997,104.110001,96.422180,2218200
2015-10-16,104.370003,104.540001,103.849998,104.510002,96.792633,1902100
2015-10-19,104.300003,104.669998,103.970001,104.629997,96.903770,1457900
2015-10-20,104.389999,104.910004,104.190002,104.510002,96.792633,1806000
2015-10-21,104.709999,104.860001,103.589996,103.690002,96.033203,1777800
2015-10-22,104.279999,105.430000,104.120003,105.209999,97.440933,1979200
2015-10-23,106.129997,106.470001,105.669998,106.309998,98.459717,2404300
2015-10-26,106.260002,106.300003,105.849998,106.059998,98.228172,3078300
2015-10-27,105.830002,105.940002,105.260002,105.709999,97.904022,1686000
2015-10-28,105.940002,107.120003,105.620003,107.099998,99.191383,2421700
2015-10-29,106.720001,107.180000,106.680000,106.940002,99.043205,2666900
2015-10-30,107.139999,107.279999,106.500000,106.529999,98.663475,2203200
2015-11-02,106.779999,108.000000,106.680000,107.930000,99.960091,3396400
2015-11-03,107.709999,108.570000,107.550003,108.199997,100.210159,3100800
2015-11-04,108.510002,108.529999,107.570000,107.940002,99.969353,2893600
2015-11-05,108.040001,108.230003,107.209999,107.820000,99.858223,2144000
2015-11-06,107.570000,107.849998,106.919998,107.839996,99.876724,2078900
2015-11-09,107.900002,107.900002,106.199997,106.760002,98.876488,2620800
2015-11-10,106.459999,107.040001,106.290001,107.000000,99.098770,1605400
2015-11-11,107.269997,107.269997,106.529999,106.540001,98.672745,1342200
2015-11-12,105.970001,106.160004,104.949997,104.949997,97.200150,3110400
2015-11-13,104.760002,104.879997,103.809998,103.839996,96.172119,3003700
2015-11-16,103.800003,105.360001,103.690002,105.349998,97.570602,2635400
2015-11-17,105.510002,106.089996,104.970001,105.220001,97.450218,2243300
2015-11-18,105.580002,107.000000,105.540001,106.900002,99.006142,2106100
2015-11-19,106.910004,107.080002,106.620003,106.760002,98.876488,1623400
2015-11-20,107.230003,107.599998,106.980003,107.220001,99.302521,1563500
2015-11-23,107.230003,107.589996,106.879997,107.110001,99.200653,3145000
2015-11-24,106.570000,107.589996,106.309998,107.389999,99.459969,2032600
2015-11-25,107.510002,107.660004,107.250000,107.470001,99.534058,1820300
2015-11-27,107.589996,107.760002,107.220001,107.629997,99.682251,552400
2015-11-30,107.779999,107.849998,107.110001,107.169998,99.256210,3618100
2015-12-01,107.589996,108.209999,107.370003,108.180000,100.191628,2443600
2015-12-02,108.099998,108.269997,106.879997,107.050003,99.145058,2937200
2015-12-03,107.290001,107.480003,105.059998,105.449997,97.663223,3345600
2015-12-04,105.809998,107.540001,105.620003,107.389999,99.459969,4520000
2015-12-07,107.230003,107.269997,106.059998,106.550003,98.681999,3000500
2015-12-08,105.940002,106.400002,105.269997,105.910004,98.089249,3149600
2015-12-09,105.550003,106.750000,104.480003,105.000000,97.246445,4179800
2015-12-10,105.180000,106.059998,104.919998,105.309998,97.533554,3684900
2015-12-11,104.169998,104.430000,103.070000,103.239998,95.616409,5100700
2015-12-14,103.360001,103.720001,102.180000,103.610001,95.959091,7237800
2015-12-15,104.440002,105.190002,104.360001,104.720001,96.987129,2918000
2015-12-16,105.459999,106.419998,104.699997,106.239998,98.394875,5972400
2015-12-17,106.440002,106.470001,104.680000,104.680000,96.950073,4939900
2015-12-18,104.169998,104.360001,102.900002,102.900002,95.301521,4207700
2015-12-21,103.190002,103.279999,102.370003,103.129997,96.058777,3240700
2015-12-22,103.650002,104.260002,103.040001,104.059998,96.925011,2876600
2015-12-23,104.629997,105.400002,104.510002,105.360001,98.135887,3342300
2015-12-24,105.220001,105.599998,105.080002,105.230003,98.014793,1460500
2015-12-28,104.879997,105.000000,104.320000,105.000000,97.800560,3479600
2015-12-29,105.690002,106.239998,105.540001,106.120003,98.843773,2508300
2015-12-30,105.959999,106.000000,105.250000,105.320000,98.098618,2405900
2015-12-31,104.930000,105.320000,104.300003,104.300003,97.148552,3652200
2016-01-04,102.580002,102.949997,101.580002,102.739998,95.695526,6138300
2016-01-05,102.900002,103.180000,102.300003,102.970001,95.909744,3652300
2016-01-06,101.529999,102.230003,100.949997,101.589996,94.624382,3732800
2016-01-07,99.900002,100.800003,98.870003,99.099998,92.305107,9256200
2016-01-08,99.610001,99.989998,97.779999,97.970001,91.252571,7015800
2016-01-11,98.550003,98.669998,96.779999,97.910004,91.196709,6863800
2016-01-12,98.800003,99.169998,97.279999,98.580002,91.820770,4457300
2016-01-13,99.000000,99.199997,95.779999,96.040001,89.454910,6163000
2016-01-14,96.360001,98.180000,95.330002,97.510002,90.824112,5085100
2016-01-15,95.050003,95.879997,94.220001,95.459999,88.914696,8101700
2016-01-19,96.570000,96.669998,94.500000,95.360001,88.821541,7435700
2016-01-20,94.000000,95.269997,91.790001,94.419998,87.945992,13844900
2016-01-21,94.699997,95.959999,93.820000,94.790001,88.290627,7169500
2016-01-22,96.330002,96.889999,95.949997,96.809998,90.172127,3701500
2016-01-25,96.639999,96.650002,95.110001,95.220001,88.691132,4470500
2016-01-26,95.599998,96.820000,95.440002,96.669998,90.041718,3333400
2016-01-27,96.400002,97.320000,95.050003,95.570000,89.017136,5202400
2016-01-28,96.559998,96.660004,95.050003,95.949997,89.371063,4540700
2016-01-29,96.449997,98.360001,96.349998,98.330002,91.587914,5005400
2016-02-01,97.750000,98.809998,97.370003,98.349998,91.606522,3868900
2016-02-02,97.500000,97.550003,96.160004,96.449997,89.836792,3279600
2016-02-03,97.089996,97.290001,94.889999,97.029999,90.377029,5457300
2016-02-04,96.790001,97.919998,96.470001,97.260002,90.591255,3431800
2016-02-05,96.940002,97.000000,94.949997,95.260002,88.728394,3993600
2016-02-08,94.199997,94.379997,92.500000,93.779999,87.349861,6303900
2016-02-09,92.839996,94.470001,92.699997,93.660004,87.238098,4793900
2016-02-10,94.190002,95.269997,93.620003,93.720001,87.293999,3580000
2016-02-11,92.389999,93.059998,91.580002,92.559998,86.213531,7239700
2016-02-12,93.470001,94.379997,93.010002,94.360001,87.890099,2948100
2016-02-16,95.620003,96.089996,94.959999,96.080002,89.492180,3577700
2016-02-17,96.769997,97.930000,96.589996,97.669998,90.973167,3635000
2016-02-18,97.900002,97.919998,97.089996,97.279999,90.609886,2432100
2016-02-19,96.849998,97.360001,96.430000,97.300003,90.628517,2243700
2016-02-22,98.239998,98.800003,98.110001,98.720001,91.951172,2235400
2016-02-23,98.379997,98.519997,97.470001,97.529999,90.842758,3203900
2016-02-24,96.580002,98.139999,95.989998,98.029999,91.308456,3253400
2016-02-25,98.269997,99.190002,97.820000,99.190002,92.388939,4961900
2016-02-26,99.669998,99.760002,98.959999,99.110001,92.314407,3194300
2016-02-29,99.120003,99.690002,98.320000,98.320000,91.578583,2749400
2016-03-01,99.129997,100.680000,98.839996,100.660004,93.758148,2955700
2016-03-02,100.519997,101.239998,100.260002,101.220001,94.279755,3591400
2016-03-03,101.129997,101.750000,100.849998,101.720001,94.745445,2703100
2016-03-04,101.889999,102.599998,101.400002,102.070000,95.071465,2442100
2016-03-07,101.650002,102.559998,101.559998,102.279999,95.267075,2963900
2016-03-08,101.730003,101.800003,100.910004,101.010002,94.084137,3436900
2016-03-09,101.500000,101.699997,100.980003,101.500000,94.540543,2131700
2016-03-10,101.800003,102.300003,100.400002,101.470001,94.512596,3702000
2016-03-11,102.370003,103.239998,102.330002,103.190002,96.114670,3253500
2016-03-14,102.879997,103.320000,102.690002,103.070000,96.002884,2987100
2016-03-15,102.000000,102.260002,101.760002,102.239998,95.675369,2992400
2016-03-16,101.989998,103.089996,101.910004,102.879997,96.274269,3473600
2016-03-17,102.870003,103.919998,102.599998,103.669998,97.013550,3472500
2016-03-18,103.949997,104.279999,103.800003,104.129997,97.444000,2942300
2016-03-21,103.980003,104.360001,103.800003,104.230003,97.537605,2539300
2016-03-22,103.750000,104.519997,103.610001,104.199997,97.509491,1962600
2016-03-23,104.040001,104.040001,103.279999,103.349998,96.714081,6087100
2016-03-24,102.760002,103.330002,102.529999,103.320000,96.686020,2173000
2016-03-28,103.580002,103.709999,103.070000,103.389999,96.751549,2103400
2016-03-29,103.190002,104.550003,102.959999,104.540001,97.827698,2925100
2016-03-30,105.040001,105.389999,104.730003,104.940002,98.202003,2258800
2016-03-31,104.970001,105.220001,104.699997,104.820000,98.089706,2230100
2016-04-01,104.300003,105.570000,103.949997,105.480003,98.707336,2996000
2016-04-04,105.489998,105.550003,104.889999,105.040001,98.295593,1847400
2016-04-05,104.309998,104.550003,103.870003,104.019997,97.341087,2572500
2016-04-06,104.089996,105.199997,103.900002,105.160004,98.407867,2572000
2016-04-07,104.500000,104.739998,103.440002,103.900002,97.228790,2134800
2016-04-08,104.570000,104.900002,103.910004,104.199997,97.509491,2337000
2016-04-11,104.650002,105.050003,103.910004,103.910004,97.238129,2276300
2016-04-12,104.099998,105.099998,103.779999,104.919998,98.183289,2358000
2016-04-13,105.500000,106.169998,105.430000,106.150002,99.334305,2864500
2016-04-14,106.239998,106.389999,105.900002,106.110001,99.296875,1666900
2016-04-15,106.120003,106.190002,105.870003,106.059998,99.250076,1622600
2016-04-18,105.739998,106.790001,105.610001,106.769997,99.914490,1767100
2016-04-19,107.019997,107.309998,106.610001,107.070000,100.195244,2103700
2016-04-20,107.209999,107.639999,106.830002,107.180000,100.298187,1958900
2016-04-21,107.260002,107.330002,106.480003,106.650002,99.802216,1675200
2016-04-22,106.510002,106.930000,106.239998,106.800003,99.942596,1893600
2016-04-25,106.500000,106.589996,106.059998,106.540001,99.699272,2088100
2016-04-26,106.779999,107.050003,106.440002,106.830002,99.970657,1747500
2016-04-27,106.660004,107.330002,106.419998,107.089996,100.213959,2267900
2016-04-28,106.629997,107.300003,105.870003,106.129997,99.315582,4834200
2016-04-29,105.800003,105.959999,104.809998,105.510002,98.735390,3068000
2016-05-02,105.800003,106.400002,105.470001,106.330002,99.502777,2546500
2016-05-03,105.620003,105.680000,104.820000,105.260002,98.501465,5172600
2016-05-04,104.760002,105.169998,104.370003,104.639999,97.921265,2578800
2016-05-05,104.949997,105.169998,104.370003,104.599998,97.883835,1616700
2016-05-06,104.139999,104.989998,104.000000,104.980003,98.239433,1759600
2016-05-09,104.870003,105.339996,104.769997,105.089996,98.342369,1747300
2016-05-10,105.500000,106.400002,105.410004,106.339996,99.512100,2400900
2016-05-11,106.089996,106.290001,105.339996,105.370003,98.604408,1531600
2016-05-12,105.820000,105.879997,104.720001,105.330002,98.566963,2470000
2016-05-13,105.080002,105.480003,104.220001,104.419998,97.715393,3754800
2016-05-16,104.580002,105.750000,104.410004,105.459999,98.688614,2069600
2016-05-17,105.260002,105.459999,104.160004,104.510002,97.799629,2792200
2016-05-18,104.510002,105.199997,103.820000,104.500000,97.790276,2797700
2016-05-19,104.080002,104.360001,103.370003,104.089996,97.406586,2616800
2016-05-20,104.540001,105.139999,104.449997,104.889999,98.155220,2005700
2016-05-23,104.919998,105.120003,104.660004,104.760002,98.033562,1662200
2016-05-24,105.220001,106.370003,105.220001,106.160004,99.343674,2409000
2016-05-25,106.510002,107.139999,106.510002,106.930000,100.064217,3266500
2016-05-26,107.019997,107.139999,106.730003,106.910004,100.045525,1803600
2016-05-27,106.970001,107.389999,106.949997,107.389999,100.494698,1691400
2016-05-31,107.570000,107.690002,106.959999,107.339996,100.447922,2570700
2016-06-01,107.000000,107.699997,106.800003,107.629997,100.719276,2679600
